,id,sentence,difficulty,words_no,n_diff,char_no,avg_wordLength,stopwords_no,DET,NOUN,ADJ,VERB,ADP,PUNCT,CCONJ,ADV,num_words_before_first_verb,PRON,AUX,MISC,SCONJ,PROPN,LOC,NUM,PER,X,ORG,SYM,SPACE,INTJ,word,word_diff,avg_word_diff,word_freq,avg_word_freq,readability
4192,4192,Le chien n'est pas le seul à apprendre !,A2,9,2,40,3.5555555555555554,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'chien', ""n'"", 'est', 'pas', 'le', 'seul', 'à', 'apprendre']","[0.0, 0.01, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 1]",0.202,"[15.33, 10.57, 0, 15.6, 15.43, 15.33, 11.76, 15.08, 10.3]",12.155555555555557,117.92
4193,4193,"Le bac en poche, le premier d'entre eux choisit d'en faire son métier.",B1,13,3,70,4.461538461538462,5.0,3.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'bac', 'en', 'poche', 'le', 'premier', ""d'"", 'entre', 'eux', 'choisit', ""d'"", 'en', 'faire', 'son', 'métier']","[0.0, 0.14, 0.0, 0.03, 1, 0.0, 0.0, 1, 0.0, 0.0, 0.1, 1, 0.0, 0.0, 0.0, 0.03, 1]",0.2529411764705882,"[15.33, 7.49, 14.74, 9.25, 15.33, 11.15, 0, 11.75, 11.27, 7.97, 0, 14.74, 13.62, 13.13, 9.13]",10.326666666666664,105.49
4194,4194,Nous sommes tous des planches lithographiques dont une infinité de copies se tirent par la médisance,C2,16,6,100,5.3125,8.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Nous', 'sommes', 'tous', 'des', 'planches', 'lithographiques', 'dont', 'une', 'infinité', 'de', 'copies', 'se', 'tirent', 'par', 'la', 'médisance']","[0.0, 0.0, 0.0, 0.0, 0.19, 1, 0.0, 0.0, 1, 0.0, 0.11, 0.0, 0.13, 0.0, 0.0, 1]",0.21437499999999998,"[14.06, 11.59, 12.74, 14.3, 7.04, 0, 11.16, 14.66, 0, 15.79, 7.75, 13.52, 7.56, 13.01, 15.23, 0]",9.900624999999998,73.0
4195,4195,L'inspecteur a trouvé des preuves.,A2,5,2,34,6.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""L'"", 'inspecteur', 'a', 'trouvé', 'des', 'preuves']","[1, 0.01, 0.0, 0.0, 0.0, 0.02, 1]",0.29000000000000004,"[0, 10.13, 14.96, 11.67, 14.3, 9.83]",10.148333333333333,84.17
4196,4196,"Cependant, nous continuons de parler anglais à la maison, car mes parents ne veulent pas que je perde ma langue natale.",A1,21,1,119,4.714285714285714,12.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Cependant', 'nous', 'continuons', 'de', 'parler', 'anglais', 'à', 'la', 'maison', 'car', 'mes', 'parents', 'ne', 'veulent', 'pas', 'que', 'je', 'perde', 'ma', 'langue', 'natale']","[0.04, 1, 0.0, 0.11, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.16, 0.0, 0.03, 1, 1]",0.1820833333333333,"[8.92, 14.06, 7.76, 15.79, 12.33, 9.74, 15.08, 15.23, 11.98, 11.29, 12.56, 10.83, 14.87, 10.52, 15.43, 15.29, 15.78, 7.35, 13.33, 9.44, 0]",11.78952380952381,82.65
4197,4197,"Ils tintaient le glas, maintenant, un glas d'une tristesse inexprimable, lourd de larmes, tout gonflé de sanglots.",C2,17,6,114,5.764705882352941,5.0,3.0,5.0,1.0,2.0,3.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ils', 'tintaient', 'le', 'glas', 'maintenant', 'un', 'glas', ""d'"", 'une', 'tristesse', 'inexprimable', 'de', 'larmes', 'tout', 'gonflé', 'de', 'sanglots']","[0.0, 1, 0.0, 1, 1, 0.0, 1, 0.0, 1, 1, 0.0, 0.1, 1, 1, 0.0, 0.05, 1, 0.0, 0.19, 0.0, 1, 1]",0.5154545454545455,"[13.6, 0, 15.33, 0, 12.76, 15.14, 0, 0, 14.66, 7.92, 0, 15.79, 8.81, 13.88, 7.08, 15.79, 0]",8.28,79.35
4199,4199,C'est avec grand plaisir que je vous envoie ce message pour vous décrire votre voyage à Paris en notre compagnie.,A2,20,2,113,4.7,11.0,3.0,4.0,1.0,2.0,4.0,1.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""C'"", 'est', 'avec', 'grand', 'plaisir', 'que', 'je', 'vous', 'envoie', 'ce', 'message', 'pour', 'vous', 'décrire', 'votre', 'voyage', 'à', 'en', 'notre', 'compagnie']","[1, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 0.0, 0.0, 0.08, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01, 1]",0.10142857142857142,"[0, 15.6, 13.89, 11.53, 10.65, 15.29, 15.78, 15.16, 9.98, 14.59, 10.41, 14.57, 15.16, 8.1, 13.27, 10.26, 15.08, 14.74, 12.57, 9.94]",12.328500000000002,83.66
4200,4200,"Ces constats ont conduit la profession comptable notamment, mais aussi les dirigeants d'entreprises, à s'interroger pour savoir comment rendre compte de la valeur réelle de leur entreprise",C2,27,6,188,6.0,13.0,5.0,7.0,2.0,4.0,5.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ces', 'constats', 'ont', 'conduit', 'la', 'profession', 'comptable', 'notamment', 'mais', 'aussi', 'les', 'dirigeants', ""d'"", 'entreprises', 'à', ""s'"", 'interroger', 'pour', 'savoir', 'comment', 'rendre', 'compte', 'de', 'la', 'valeur', 'réelle', 'de', 'leur', 'entreprise']","[0.0, 1, 0.0, 0.03, 0.0, 0.12, 0.1, 1, 1, 0.0, 0.0, 0.0, 0.16, 1, 0.11, 1, 0.0, 1, 0.05, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.03, 0.08, 0.0, 0.0, 0.03]",0.21677419354838712,"[12.72, 0, 12.9, 9.23, 15.23, 7.69, 7.87, 0, 14.15, 12.81, 14.77, 7.28, 0, 7.77, 15.08, 0, 8.61, 14.57, 11.85, 13.02, 10.62, 11.05, 15.79, 15.23, 9.27, 8.12, 15.79, 12.21, 9.35]",10.102758620689656,54.48
4201,4201,Le XXe siècle a vu exploser le nombre de technologies capables de produire et diffuser de l'information.,B2,17,4,104,5.176470588235294,7.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'XXe', 'siècle', 'a', 'vu', 'exploser', 'le', 'nombre', 'de', 'technologies', 'capables', 'de', 'produire', 'et', 'diffuser', 'de', ""l'"", 'information']","[0.0, 1, 0.04, 0.0, 0.0, 0.04, 0.0, 0.03, 0.0, 1, 0.09, 0.0, 0.07, 0.0, 1, 0.0, 1, 0.03, 1]",0.2789473684210526,"[15.33, 0, 8.87, 14.96, 12.43, 9.01, 15.33, 9.33, 15.79, 0, 7.98, 15.79, 8.37, 15.08, 0, 15.79, 0, 9.15]",9.622777777777777,64.63
4202,4202,L'une des plus emblématiques est Marie Sophie Germain.,B2,8,4,54,5.875,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[""L'"", 'une', 'des', 'plus', 'emblématiques', 'est', 'Marie']","[1, 0.0, 0.0, 0.0, 1, 0.0, 0.02, 1]",0.3775,"[0, 14.66, 14.3, 13.85, 0, 15.6, 9.51]",9.702857142857143,66.4
4203,4203,"""Non, non,"" dit le roi; ""restez-là, mon ami."" ""Mais, j'ai assez dormi !"" dit le berger.",A2,16,2,87,4.5,6.0,3.0,3.0,1.0,2.0,1.0,14.0,1.0,3.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Non', 'non', 'dit', 'le', 'roi', '""', 'restez', '-là', 'mon', 'ami', '""', '""', 'Mais', ""j'"", 'ai', 'assez', 'dormi', '""', 'dit', 'le', 'berger']","[1, 0.0, 1, 0.0, 1, 1, 0.0, 0.0, 0.01, 1, 1, 0.01, 1, 1, 0.0, 0.0, 1, 1, 1, 0.0, 1, 1, 0.0, 0.0, 0.03, 1, 1, 0.0, 0.0, 0.13, 1]",0.5219354838709678,"[13.91, 13.91, 13.31, 15.33, 10.37, 0, 10.19, 0, 13.85, 11.52, 0, 0, 14.15, 0, 14.56, 11.64, 9.12, 0, 13.31, 15.33, 7.58]",8.956190476190478,106.25
4204,4204,"Ce n'est pas grave, on va manger autre chose.",A2,9,2,45,4.111111111111111,4.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ce', ""n'"", 'est', 'pas', 'grave', 'on', 'va', 'manger', 'autre', 'chose']","[0.0, 1, 0.0, 0.0, 0.01, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 1]",0.2508333333333333,"[14.59, 0, 15.6, 15.43, 10.37, 14.67, 13.65, 10.87, 12.67, 12.95]",12.080000000000002,116.91
4205,4205,"Elle parlait plusieurs langues, imparfaitement à la vérité, mais toujours 11 avec vivacité, quelquefois avec grâce.",C2,16,6,115,6.25,7.0,2.0,4.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Elle', 'parlait', 'plusieurs', 'langues', 'imparfaitement', 'à', 'la', 'vérité', 'mais', 'toujours', '11', 'avec', 'vivacité', 'quelquefois', 'avec', 'grâce']","[0.0, 0.03, 0.01, 0.13, 1, 1, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 1, 0.0, 1, 1, 0.15, 0.0, 0.01, 1]",0.3665,"[14.06, 9.4, 10.11, 7.6, 0, 15.08, 15.23, 10.95, 14.15, 12.6, 0, 13.89, 0, 7.41, 13.89, 10.31]",9.6675,50.92
4206,4206,Tu as eu des nouvelles de Marie,A2,7,2,31,3.5714285714285716,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Tu', 'as', 'eu', 'des', 'nouvelles', 'de']","[0.0, 0.0, 0.0, 0.0, 0.01, 0.0]",0.0016666666666666668,"[15.16, 13.65, 12.23, 14.3, 10.5, 15.79]",13.604999999999999,104.22
4207,4207,"Son cercle s'était composé de quelques amis ou parents de son amant et de leurs femmes, que l'ascendant du comte de P *** avait forcés à recevoir sa maîtresse.",C2,29,6,159,4.517241379310345,14.0,6.0,9.0,0.0,4.0,6.0,2.0,2.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,"['Son', 'cercle', ""s'"", 'était', 'composé', 'de', 'quelques', 'amis', 'ou', 'parents', 'de', 'son', 'amant', 'et', 'de', 'leurs', 'femmes', 'que', ""l'"", 'ascendant', 'du', 'comte', 'de', 'P', '*', 'avait', 'forcés', 'à', 'recevoir', 'sa', 'maîtresse']","[0.0, 0.06, 1, 0.0, 0.14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 1, 1, 0.0, 0.06, 0.0, 0.11, 1, 1, 1, 0.0, 0.19, 0.0, 0.03, 0.0, 0.05, 1]",0.2488571428571429,"[13.13, 8.5, 0, 13.65, 7.47, 15.79, 11.61, 11.37, 12.96, 10.83, 15.79, 13.13, 8.35, 15.08, 15.79, 11.17, 10.95, 15.29, 0, 0, 13.95, 8.45, 15.79, 7.85, 0, 12.53, 7.05, 15.08, 9.26, 12.77, 8.66]",10.395161290322578,75.54
4208,4208,"Environ 60000 enseignants possèdent un compte sur le site de la Fondation, qui forme plusieurs milliers d'enseignants (de la maternelle à la troisième) chaque année.",C2,25,6,165,5.64,11.0,7.0,8.0,0.0,2.0,5.0,4.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Environ', 'enseignants', 'possèdent', 'un', 'compte', 'sur', 'le', 'site', 'de', 'la', 'Fondation', 'qui', 'forme', 'plusieurs', 'milliers', ""d'"", 'enseignants', 'de', 'la', 'maternelle', 'à', 'la', 'chaque', 'année']","[0.02, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.12, 1, 0.0, 0.01, 0.01, 0.03, 1, 1, 1, 0.0, 0.0, 0.15, 0.0, 0.0, 1, 0.0, 0.01, 1]",0.29964285714285716,"[9.79, 0, 0, 15.14, 11.05, 13.59, 15.33, 9.04, 15.79, 15.23, 7.72, 14.17, 10.02, 10.11, 9.11, 0, 0, 15.79, 15.23, 7.42, 15.08, 15.23, 11.26, 10.62]",10.28,63.87
4209,4209,Je rentrais chaque jour en compagnie de mon amoureux.,A2,9,2,53,5.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', 'rentrais', 'chaque', 'jour', 'en', 'compagnie', 'de', 'mon', 'amoureux']","[0.0, 0.18, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.02, 1]",0.121,"[15.78, 7.17, 11.26, 11.9, 14.74, 9.94, 15.79, 13.85, 9.88]",12.256666666666668,94.83
4210,4210,Cette ville a une atmosphère particulière dont je me souviendrai toujours.,B1,11,3,74,5.818181818181818,5.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Cette', 'ville', 'a', 'une', 'atmosphère', 'particulière', 'dont', 'je', 'me', 'souviendrai', 'toujours']","[0.0, 0.0, 0.0, 0.0, 0.09, 0.13, 0.0, 0.0, 0.0, 0.17, 0.0, 1]",0.11583333333333334,"[13.19, 11.27, 14.96, 14.66, 8.07, 7.55, 11.16, 15.78, 14.03, 7.21, 12.6]",11.861818181818181,70.72
4211,4211,Tu iras voir ta maman la semaine prochaine ?,A1,9,1,44,4.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Tu', 'iras', 'voir', 'maman', 'la', 'semaine', 'prochaine']","[0.0, 0.06, 0.0, 0.0, 0.0, 0.0, 0.01, 1]",0.13375,"[15.16, 8.54, 12.8, 11.78, 15.23, 10.95, 10.45]",12.13,95.84
4212,4212,"Merci, Monsieur.",A1,2,1,16,7.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Merci', 'Monsieur']","[0.0, 1, 0.0, 1]",0.5,"[12.91, 11.86]",12.385,57.77
4213,4213,Elle s'étirait délicatement en un long ruban d'hommes et de chameaux.,C1,11,5,69,5.363636363636363,4.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Elle', ""s'"", 'étirait', 'délicatement', 'en', 'un', 'long', 'ruban', ""d'"", 'hommes', 'et', 'de', 'chameaux']","[0.0, 1, 1, 1, 0.0, 0.0, 0.01, 0.14, 1, 0.0, 0.0, 0.0, 1, 1]",0.43928571428571433,"[14.06, 0, 0, 0, 14.74, 15.14, 10.3, 7.46, 0, 11.35, 15.08, 15.79, 0]",7.993846153846153,70.72
4214,4214,Le quotidien Dallas Morning News a même sorti qu'il s'agissait de la pancarte la plus étrange qu'ils avaient jamais vue.,B1,20,3,120,5.05,7.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,8.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,"['Le', 'quotidien', 'Morning', 'News', 'a', 'même', 'sorti', ""qu'"", 'il', ""s'"", 'agissait', 'de', 'la', 'pancarte', 'la', 'plus', 'étrange', ""qu'"", 'ils', 'avaient', 'jamais', 'vue']","[0.0, 0.15, 1, 0.16, 0.0, 0.0, 0.01, 1, 0.0, 1, 0.09, 0.0, 0.0, 1, 0.0, 0.0, 0.01, 1, 0.0, 0.01, 0.0, 0.0, 1]",0.27956521739130435,"[15.33, 7.39, 0, 7.31, 14.96, 12.77, 10.14, 0, 15.06, 0, 8.06, 15.79, 15.23, 0, 15.23, 13.85, 9.92, 0, 13.6, 10.29, 12.84, 10.81]",9.48090909090909,76.3
4215,4215,"Contrairement aux autres lanceurs privés, passés ou encore opérationnels, le Falcon 1 utilise des composants entièrement conçus au sein de la société qui le commercialise.",C1,25,5,171,5.88,11.0,3.0,7.0,3.0,2.0,4.0,3.0,1.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Contrairement', 'aux', 'autres', 'lanceurs', 'privés', 'passés', 'ou', 'encore', 'opérationnels', 'le', 'Falcon', 'utilise', 'des', 'composants', 'entièrement', 'conçus', 'au', 'sein', 'de', 'la', 'société', 'qui', 'le', 'commercialise']","[0.09, 0.0, 0.0, 1, 0.15, 1, 0.05, 0.0, 0.0, 1, 1, 0.0, 1, 0.02, 0.0, 1, 0.05, 1, 0.0, 0.07, 0.0, 0.0, 0.02, 0.0, 0.0, 1, 1]",0.35,"[8.1, 12.25, 11.91, 0, 7.4, 8.66, 12.96, 12.59, 0, 15.33, 0, 9.59, 14.3, 0, 8.67, 0, 13.77, 8.37, 15.79, 15.23, 9.83, 14.17, 15.33, 0]",8.927083333333334,49.15
4216,4216,es professeurs d'anglais préparent des cours sur le sujet et participent à sa diffusion auprès de la jeunesse.,B2,18,4,110,5.166666666666667,9.0,3.0,6.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['es', 'professeurs', ""d'"", 'anglais', 'préparent', 'des', 'cours', 'sur', 'le', 'sujet', 'et', 'participent', 'à', 'sa', 'diffusion', 'auprès', 'de', 'la', 'jeunesse']","[0.0, 0.13, 1, 0.02, 0.16, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 1, 0.0, 0.0, 0.16, 0.04, 0.0, 0.0, 0.06, 1]",0.179,"[13.26, 7.6, 0, 9.74, 7.31, 14.3, 10.76, 13.59, 15.33, 10.59, 15.08, 0, 15.08, 12.77, 7.32, 8.99, 15.79, 15.23, 8.52]",10.592631578947369,70.97
4217,4217,"La façon dont il était habillé au golf, tout comme la façon dont il était habillé au bureau, était méticuleuse.",B1,20,3,111,4.6,14.0,2.0,4.0,0.0,3.0,3.0,3.0,0.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['La', 'façon', 'dont', 'il', 'était', 'habillé', 'au', 'golf', 'tout', 'comme', 'la', 'façon', 'dont', 'il', 'était', 'habillé', 'au', 'bureau', 'était', 'méticuleuse']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 0.0, 0.05, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 0.0, 0.0, 1, 0.0, 1, 1]",0.18304347826086956,"[15.23, 11.16, 11.16, 15.06, 13.65, 8.21, 13.77, 8.66, 13.88, 13.52, 15.23, 11.16, 11.16, 15.06, 13.65, 8.21, 13.77, 11.02, 13.65, 0]",11.8605,83.66
4218,4218,"Cinq ans plus tard, VGE mène une campagne présidentielle moderne, inspirée de celle de Kennedy aux États-Unis",C1,17,5,109,5.470588235294118,6.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['ans', 'plus', 'tard', 'mène', 'une', 'campagne', 'présidentielle', 'moderne', 'inspirée', 'de', 'celle', 'de', 'aux']","[0.0, 0.0, 0.0, 1, 0.04, 0.0, 0.03, 1, 0.08, 1, 1, 0.0, 0.01, 0.0, 0.0]",0.2773333333333333,"[12.18, 13.85, 11.51, 8.99, 14.66, 9.35, 0, 8.23, 0, 15.79, 10.48, 15.79, 12.25]",10.236923076923079,71.99
4219,4219,"D'abord, je préfère quand il ne fait pas trop chaud, et j'adore la lumière dorée des belles journées d'automne",A2,19,2,110,4.842105263157895,9.0,1.0,4.0,0.0,6.0,3.0,2.0,1.0,3.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""D'"", 'abord', 'je', 'préfère', 'quand', 'il', 'ne', 'fait', 'pas', 'trop', 'chaud', 'et', ""j'"", 'adore', 'la', 'lumière', 'dorée', 'des', 'belles', 'journées', ""d'"", 'automne']","[1, 0.01, 1, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 1, 0.0, 1, 0.01, 0.0, 0.01, 1, 0.0, 0.03, 0.12, 1, 0.09]",0.26249999999999996,"[0, 10.68, 15.78, 9.9, 13.15, 15.06, 14.87, 13.71, 15.43, 12.34, 10.04, 15.08, 0, 10.63, 15.23, 10.1, 0, 14.3, 9.19, 7.67, 0, 8.02]",10.053636363636365,84.68
4220,4220,"Peut-être était-ce l'apaisante influence du cigare dont la bague rouge, ornée d'un somptueux écu gaufré d'or, indiquait sans discrétion le prix.",C2,21,6,144,5.904761904761905,5.0,4.0,8.0,2.0,4.0,4.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Peut', 'être', 'était', '-ce', ""l'"", 'apaisante', 'influence', 'du', 'cigare', 'dont', 'la', 'bague', 'rouge', 'ornée', ""d'"", 'un', 'somptueux', 'écu', 'gaufré', ""d'"", 'or', 'indiquait', 'sans', 'discrétion', 'le', 'prix']","[0.0, 1, 0.0, 0.0, 1, 1, 1, 0.06, 0.0, 0.12, 0.0, 0.0, 0.03, 0.01, 1, 1, 1, 0.0, 1, 1, 1, 1, 0.01, 1, 1, 0.0, 0.15, 0.0, 0.01, 1]",0.47966666666666663,"[12.73, 13.36, 13.65, 0, 0, 0, 8.43, 13.95, 7.66, 11.16, 15.23, 9.13, 10.2, 0, 0, 15.14, 0, 0, 0, 0, 10.16, 0, 12.39, 7.38, 15.33, 10.32]",7.162307692307692,67.93
4221,4221,Il habite en Italie avec sa femme et ses enfants.,A1,10,1,49,4.0,5.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Il', 'habite', 'en', 'avec', 'sa', 'femme', 'et', 'ses', 'enfants']","[0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1]",0.10300000000000001,"[15.06, 9.23, 14.74, 13.89, 12.77, 12.22, 15.08, 12.24, 11.58]",12.978888888888887,101.17
4222,4222,Quelle heure il est ?,A1,5,1,21,3.4,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Quelle', 'heure', 'il', 'est']","[0.0, 0.0, 0.0, 0.0, 1]",0.2,"[11.62, 11.44, 15.06, 15.6]",13.43,129.34
4223,4223,Ce sont les journalistes égyptiens Mustafa et Ali Amin qui eurent l'idée d'introduire cette fête dans leur pays.,B2,18,4,112,5.277777777777778,7.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,0.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"['Ce', 'sont', 'les', 'journalistes', 'égyptiens', 'et', 'Ali', 'Amin', 'qui', 'eurent', ""l'"", 'idée', ""d'"", 'introduire', 'cette', 'fête', 'dans', 'leur', 'pays']","[0.0, 0.0, 0.0, 0.08, 1, 0.0, 0.07, 1, 0.0, 1, 1, 0.0, 1, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 1]",0.3155,"[14.59, 13.16, 14.77, 8.14, 0, 15.08, 8.37, 0, 14.17, 0, 0, 11.55, 0, 7.27, 13.19, 10.81, 14.07, 12.21, 10.77]",8.85,85.69
4224,4224,Le tableau paraissait plus beau qu'avant.,B1,6,3,41,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'tableau', 'paraissait', 'plus', 'beau', ""qu'"", 'avant']","[0.0, 0.04, 1, 0.0, 0.0, 1, 0.0, 1]",0.38,"[15.33, 9, 0, 13.85, 10.96, 0, 12.36]",8.785714285714286,75.79
4225,4225,"Je n'ai pas vraiment d'appétit le matin, même si je sais que c'est le repas le plus important de la journée",A2,21,2,107,4.142857142857143,11.0,4.0,4.0,1.0,1.0,2.0,1.0,0.0,5.0,14.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', ""n'"", 'ai', 'pas', 'vraiment', ""d'"", 'appétit', 'le', 'matin', 'même', 'si', 'je', 'sais', 'que', ""c'"", 'est', 'le', 'repas', 'le', 'plus', 'important', 'de', 'la', 'journée']","[0.0, 1, 0.0, 0.0, 0.0, 1, 0.07, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1636,"[15.78, 0, 14.56, 15.43, 12.81, 0, 8.32, 15.33, 11.13, 12.77, 14.01, 15.78, 13.51, 15.29, 0, 15.6, 15.33, 9.55, 15.33, 13.85, 10.84, 15.79, 15.23, 10.91]",11.964583333333335,82.65
4226,4226,"En cas de danger, il faudra vite repartir en voiture",A2,10,2,52,4.3,3.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['En', 'cas', 'de', 'danger', 'il', 'faudra', 'vite', 'repartir', 'en', 'voiture']","[0.0, 0.0, 0.0, 0.01, 1, 0.0, 0.02, 0.0, 0.07, 0.0, 0.0]",0.1,"[14.74, 11.36, 15.79, 9.99, 15.06, 9.72, 11.59, 8.39, 14.74, 11.59]",12.297,86.45
